Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,Tract_CDC_Population
2021,CO,Colorado,Larimer,8069,8069002501,7573
2021,CO,Colorado,Jefferson,8059,8059015800,3523
2021,CO,Colorado,Otero,8089,8089968500,1832
2021,CO,Colorado,Montrose,8085,8085966202,4426
2021,CO,Colorado,Pueblo,8101,8101001100,2834
2021,CO,Colorado,Weld,8123,8123000300,1869
2021,CO,Colorado,Larimer,8069,8069002010,2518
2021,CO,Colorado,Larimer,8069,8069000506,2818
2021,CT,Connecticut,Fairfield,9001,9001011200,1733
2021,CO,Colorado,Morgan,8087,8087000200,2595
2021,CO,Colorado,Weld,8123,8123001413,2791
2021,CT,Connecticut,Fairfield,9001,9001010500,5494
2021,CT,Connecticut,Fairfield,9001,9001043500,2604
2021,CO,Colorado,Las Animas,8071,8071000100,3930
2021,CO,Colorado,Larimer,8069,8069002008,3498
2021,CO,Colorado,Larimer,8069,8069001707,5200
2021,CO,Colorado,Montrose,8085,8085966400,6110
2021,CT,Connecticut,Fairfield,9001,9001043300,3196
2021,CT,Connecticut,Fairfield,9001,9001020500,4896
2021,CO,Colorado,Larimer,8069,8069001808,4707
2021,CO,Colorado,Logan,8075,8075966400,4832
2021,CO,Colorado,Moffat,8081,8081000600,1608
2021,CO,Colorado,Phillips,8095,8095967600,3011
2021,CO,Colorado,Las Animas,8071,8071000800,2766
2021,CO,Colorado,La Plata,8067,8067970800,6718
2021,CT,Connecticut,Fairfield,9001,9001043400,4471
2021,CO,Colorado,Park,8093,8093000500,2179
2021,CO,Colorado,Weld,8123,8123000600,1634
2021,CO,Colorado,Mesa,8077,8077001403,3582
2021,CO,Colorado,Larimer,8069,8069002011,5231
2021,CT,Connecticut,Fairfield,9001,9001021500,6303
2021,CO,Colorado,Logan,8075,8075966100,7348
2021,CO,Colorado,Morgan,8087,8087000100,2600
2021,CO,Colorado,Larimer,8069,8069002401,1217
2021,CO,Colorado,Teller,8119,8119010106,4643
2021,CO,Colorado,Weld,8123,8123001201,3802
2021,CT,Connecticut,Fairfield,9001,9001021802,5408
2021,CO,Colorado,Larimer,8069,8069001104,5671
2021,CO,Colorado,Mesa,8077,8077001301,8825
2021,CT,Connecticut,Fairfield,9001,9001021900,5713
2021,CT,Connecticut,Fairfield,9001,9001010101,4476
2021,CO,Colorado,Routt,8107,8107000400,3443
2021,CT,Connecticut,Fairfield,9001,9001035300,3937
2021,CO,Colorado,Mesa,8077,8077001200,2098
2021,CO,Colorado,Otero,8089,8089968400,1119
2021,CO,Colorado,Pueblo,8101,8101002901,2914
2021,CO,Colorado,Mesa,8077,8077001502,7214
2021,CO,Colorado,Mesa,8077,8077001800,3424
2021,CO,Colorado,Weld,8123,8123001415,3736
2021,CO,Colorado,Weld,8123,8123001800,4222
2021,CO,Colorado,Mesa,8077,8077001102,4709
2021,CT,Connecticut,Fairfield,9001,9001045102,6034
2021,CT,Connecticut,Fairfield,9001,9001043800,7650
2021,CT,Connecticut,Fairfield,9001,9001045400,3030
2021,CT,Connecticut,Fairfield,9001,9001020200,3687
2021,CO,Colorado,Pitkin,8097,8097000402,2563
2021,CT,Connecticut,Fairfield,9001,9001021801,4334
2021,CO,Colorado,Montrose,8085,8085966501,2876
2021,CO,Colorado,Weld,8123,8123001408,2046
2021,CT,Connecticut,Fairfield,9001,9001042800,4606
2021,CO,Colorado,Weld,8123,8123000402,3362
2021,CO,Colorado,Mesa,8077,8077001707,5600
2021,CO,Colorado,Weld,8123,8123000900,2806
2021,CO,Colorado,Larimer,8069,8069001307,4161
2021,CO,Colorado,Montezuma,8083,8083969600,4852
2021,CT,Connecticut,Fairfield,9001,9001042500,3719
2021,CT,Connecticut,Fairfield,9001,9001043900,5456
2021,CO,Colorado,Pueblo,8101,8101002802,3586
2021,CO,Colorado,Weld,8123,8123001202,2785
2021,CO,Colorado,Mesa,8077,8077000601,4246
2021,CO,Colorado,Pueblo,8101,8101001500,2025
2021,CO,Colorado,Pueblo,8101,8101003103,1885
2021,CO,Colorado,Pueblo,8101,8101002806,3519
2021,CO,Colorado,Weld,8123,8123002206,3582
2021,CO,Colorado,Weld,8123,8123002012,892
2021,CO,Colorado,Pueblo,8101,8101003105,3204
2021,CT,Connecticut,Fairfield,9001,9001035200,3316
2021,CO,Colorado,Montrose,8085,8085966503,3309
2021,CO,Colorado,Prowers,8099,8099000100,1462
2021,CO,Colorado,La Plata,8067,8067970701,4547
2021,CT,Connecticut,Fairfield,9001,9001020700,4352
2021,CT,Connecticut,Fairfield,9001,9001050100,3828
2021,CT,Connecticut,Fairfield,9001,9001010202,5359
2021,CO,Colorado,Routt,8107,8107000200,1925
2021,CO,Colorado,Weld,8123,8123000502,3313
2021,CO,Colorado,Pueblo,8101,8101002918,6646
2021,CO,Colorado,Montezuma,8083,8083969000,3380
2021,CO,Colorado,Larimer,8069,8069001008,1921
2021,CO,Colorado,Otero,8089,8089968600,5018
2021,CO,Colorado,Weld,8123,8123002005,561
2021,CO,Colorado,Weld,8123,8123002203,893
2021,CO,Colorado,Weld,8123,8123000200,3207
2021,CO,Colorado,Lincoln,8073,8073961700,3363
2021,CO,Colorado,Park,8093,8093000300,2694
2021,CO,Colorado,Larimer,8069,8069002802,5861
2021,CT,Connecticut,Fairfield,9001,9001022300,5763
2021,CO,Colorado,Larimer,8069,8069001809,10495
2021,CO,Colorado,Larimer,8069,8069002007,3144
2021,CO,Colorado,Larimer,8069,8069001806,7133
2021,CT,Connecticut,Fairfield,9001,9001042700,4578
2021,CO,Colorado,Larimer,8069,8069002402,2963
2021,CT,Connecticut,Fairfield,9001,9001050300,8122
2021,CO,Colorado,Weld,8123,8123002502,5656
2021,CO,Colorado,Larimer,8069,8069001304,2834
2021,CO,Colorado,Weld,8123,8123002101,7319
2021,CO,Colorado,Pueblo,8101,8101002300,3476
2021,CO,Colorado,Jefferson,8059,8059060400,3482
2021,CO,Colorado,Larimer,8069,8069001107,5329
2021,CO,Colorado,Pueblo,8101,8101000904,4350
2021,CO,Colorado,Larimer,8069,8069000202,2594
2021,CO,Colorado,Jefferson,8059,8059060500,4040
2021,CT,Connecticut,Fairfield,9001,9001021300,4422
2021,CO,Colorado,Pueblo,8101,8101000902,5802
2021,CO,Colorado,Larimer,8069,8069001706,6647
2021,CT,Connecticut,Fairfield,9001,9001021100,5976
2021,CO,Colorado,Larimer,8069,8069001601,1681
2021,CO,Colorado,Larimer,8069,8069002502,8118
2021,CT,Connecticut,Fairfield,9001,9001030100,3502
2021,CO,Colorado,Otero,8089,8089968200,2708
2021,CT,Connecticut,Fairfield,9001,9001044100,3509
2021,CT,Connecticut,Fairfield,9001,9001020600,4952
2021,CT,Connecticut,Fairfield,9001,9001050400,2341
2021,CO,Colorado,Pueblo,8101,8101000905,2202
2021,CT,Connecticut,Fairfield,9001,9001010600,1845
2021,CO,Colorado,Weld,8123,8123002210,783
2021,CT,Connecticut,Fairfield,9001,9001044200,3994
2021,CT,Connecticut,Fairfield,9001,9001020800,2939
2021,CO,Colorado,Mesa,8077,8077000200,2110
2021,CO,Colorado,Weld,8123,8123001414,2152
2021,CO,Colorado,Prowers,8099,8099000700,2220
2021,CO,Colorado,Weld,8123,8123000704,661
2021,CO,Colorado,Las Animas,8071,8071000200,2371
2021,CO,Colorado,Pitkin,8097,8097000100,7681
2021,CO,Colorado,Weld,8123,8123000705,1541
2021,CT,Connecticut,Fairfield,9001,9001043600,3080
2021,CO,Colorado,Weld,8123,8123001407,1933
2021,CO,Colorado,Weld,8123,8123001416,1999
2021,CO,Colorado,Larimer,8069,8069001004,3351
2021,CO,Colorado,Pueblo,8101,8101002700,5434
2021,CO,Colorado,Weld,8123,8123002011,334
2021,CT,Connecticut,Fairfield,9001,9001044600,3549
2021,CO,Colorado,Teller,8119,8119010201,2674
2021,CO,Colorado,Moffat,8081,8081000500,4526
2021,CO,Colorado,Larimer,8069,8069001603,5222
2021,CO,Colorado,Logan,8075,8075966200,3111
2021,CO,Colorado,Lake,8065,8065961900,2170
2021,CT,Connecticut,Fairfield,9001,9001030300,4156
2021,CT,Connecticut,Fairfield,9001,9001050600,3348
2021,CO,Colorado,Pueblo,8101,8101000200,1857
2021,CO,Colorado,Pueblo,8101,8101001400,1375
2021,CT,Connecticut,Fairfield,9001,9001055100,5807
2021,CT,Connecticut,Fairfield,9001,9001010800,3388
2021,CO,Colorado,Pueblo,8101,8101001000,4758
2021,CO,Colorado,Weld,8123,8123000800,3401
2021,CO,Colorado,Pueblo,8101,8101002400,1928
2021,CO,Colorado,Pueblo,8101,8101000500,2204
2021,CT,Connecticut,Fairfield,9001,9001044500,3641
2021,CO,Colorado,Larimer,8069,8069001109,4961
2021,CT,Connecticut,Fairfield,9001,9001042900,1651
2021,CO,Colorado,Mesa,8077,8077000900,2971
2021,CO,Colorado,Logan,8075,8075965900,1090
2021,CO,Colorado,Larimer,8069,8069000902,3358
2021,CO,Colorado,Kit Carson,8063,8063962200,1485
2021,CO,Colorado,Larimer,8069,8069001807,5566
2021,CO,Colorado,Larimer,8069,8069000700,2733
2021,CO,Colorado,Pueblo,8101,8101001600,1710
2021,CO,Colorado,Larimer,8069,8069000401,1850
2021,CO,Colorado,Pueblo,8101,8101002914,3210
2021,CT,Connecticut,Fairfield,9001,9001060100,4152
2021,CO,Colorado,Weld,8123,8123002006,339
2021,CO,Colorado,Summit,8117,8117000402,5373
2021,CO,Colorado,La Plata,8067,8067971100,4335
2021,CO,Colorado,Pueblo,8101,8101003600,2196
2021,CT,Connecticut,Fairfield,9001,9001044000,5974
2021,CO,Colorado,Pueblo,8101,8101002906,3905
2021,CO,Colorado,Teller,8119,8119010104,1915
2021,CT,Connecticut,Fairfield,9001,9001035400,5079
2021,CO,Colorado,Pueblo,8101,8101002807,4430
2021,CO,Colorado,Larimer,8069,8069000505,3229
2021,CO,Colorado,Weld,8123,8123002103,8009
2021,CO,Colorado,Routt,8107,8107000600,3139
2021,CO,Colorado,Larimer,8069,8069001114,2311
2021,CO,Colorado,Larimer,8069,8069001901,3846
2021,CO,Colorado,Larimer,8069,8069001009,6149
2021,CO,Colorado,Pueblo,8101,8101003200,3572
2021,CO,Colorado,Routt,8107,8107000800,1951
2021,CO,Colorado,Otero,8089,8089968300,3819
2021,CO,Colorado,Larimer,8069,8069001112,4646
2021,CO,Colorado,Mesa,8077,8077001900,5089
2021,CO,Colorado,Larimer,8069,8069001708,3236
2021,CO,Colorado,Larimer,8069,8069002700,5192
2021,CO,Colorado,Pueblo,8101,8101003106,1283
2021,CO,Colorado,Otero,8089,8089968100,2718
2021,CO,Colorado,Weld,8123,8123002501,4843
2021,CO,Colorado,Larimer,8069,8069000100,2487
2021,CO,Colorado,Weld,8123,8123002208,4588
2021,CO,Colorado,Weld,8123,8123000401,3166
2021,CO,Colorado,Larimer,8069,8069002300,3340
2021,CO,Colorado,Las Animas,8071,8071000300,2184
2021,CO,Colorado,Summit,8117,8117000401,4254
2021,CO,Colorado,Larimer,8069,8069001113,3636
2021,CO,Colorado,Mesa,8077,8077000400,3513
2021,CO,Colorado,Prowers,8099,8099000600,1424
2021,CO,Colorado,Prowers,8099,8099000300,4975
2021,CO,Colorado,Routt,8107,8107000300,2335
2021,CO,Colorado,Mesa,8077,8077001402,5998
2021,CO,Colorado,Yuma,8125,8125963200,5441
2021,CO,Colorado,Larimer,8069,8069001111,2056
2021,CT,Connecticut,Fairfield,9001,9001020400,3586
2021,CO,Colorado,Larimer,8069,8069001605,3189
2021,CT,Connecticut,Fairfield,9001,9001021400,6690
2021,CO,Colorado,Jefferson,8059,8059980400,1128
2021,CO,Colorado,Park,8093,8093000100,5587
2021,CO,Colorado,Larimer,8069,8069000801,1560
2021,CO,Colorado,Larimer,8069,8069001804,3711
2021,CO,Colorado,Larimer,8069,8069001110,4884
2021,CO,Colorado,La Plata,8067,8067971000,3154
2021,CO,Colorado,Mesa,8077,8077001404,4708
2021,CO,Colorado,Larimer,8069,8069000802,1214
2021,CT,Connecticut,Fairfield,9001,9001011100,4894
2021,CO,Colorado,Pueblo,8101,8101002000,2940
2021,CO,Colorado,Larimer,8069,8069001602,4573
2021,CT,Connecticut,Fairfield,9001,9001010102,4330
2021,CT,Connecticut,Fairfield,9001,9001045200,2367
2021,CO,Colorado,Weld,8123,8123001500,6547
2021,CO,Colorado,Pitkin,8097,8097000500,2433
2021,CO,Colorado,Lake,8065,8065961700,5140
2021,CO,Colorado,Weld,8123,8123002004,3729
2021,CO,Colorado,Larimer,8069,8069000402,2578
2021,CO,Colorado,Las Animas,8071,8071000500,1972
2021,CO,Colorado,Larimer,8069,8069002503,2620
2021,CO,Colorado,Kit Carson,8063,8063962100,5597
2021,CO,Colorado,Larimer,8069,8069001607,3726
2021,CO,Colorado,Mesa,8077,8077000500,2891
2021,CO,Colorado,Logan,8075,8075966000,2248
2021,CO,Colorado,Pueblo,8101,8101002911,2611
2021,CO,Colorado,Montrose,8085,8085966300,6205
2021,CO,Colorado,Pueblo,8101,8101002915,2525
2021,CT,Connecticut,Fairfield,9001,9001021600,7151
2021,CO,Colorado,Routt,8107,8107000700,4595
2021,CO,Colorado,Larimer,8069,8069001305,2189
2021,CO,Colorado,Larimer,8069,8069001606,2935
2021,CO,Colorado,Morgan,8087,8087000400,4420
2021,CO,Colorado,Rio Blanco,8103,8103951100,3858
2021,CO,Colorado,Moffat,8081,8081000400,4523
2021,CT,Connecticut,Fairfield,9001,9001060200,4164
2021,CO,Colorado,La Plata,8067,8067970600,8877
2021,CO,Colorado,Larimer,8069,8069001903,3765
2021,CO,Colorado,Pueblo,8101,8101000100,2692
2021,CO,Colorado,Mesa,8077,8077001302,4909
2021,CO,Colorado,Pueblo,8101,8101002200,1650
2021,CT,Connecticut,Fairfield,9001,9001043700,2039
2021,CO,Colorado,Weld,8123,8123000701,1602
2021,CO,Colorado,Weld,8123,8123001417,2294
2021,CO,Colorado,Pueblo,8101,8101003104,2210
2021,CO,Colorado,Mesa,8077,8077001600,3631
2021,CO,Colorado,Summit,8117,8117000200,7285
2021,CO,Colorado,Park,8093,8093000200,3647
2021,CO,Colorado,Routt,8107,8107000500,3970
2021,CO,Colorado,Weld,8123,8123002010,1964
2021,CO,Colorado,Jefferson,8059,8059060300,4687
2021,CO,Colorado,Larimer,8069,8069000901,4868
2021,CO,Colorado,Weld,8123,8123001404,2613
2021,CO,Colorado,Mesa,8077,8077000700,4411
2021,CO,Colorado,Weld,8123,8123002019,3413
2021,CT,Connecticut,Fairfield,9001,9001020900,4906
2021,CO,Colorado,Weld,8123,8123001300,6458
2021,CO,Colorado,Weld,8123,8123002021,622
2021,CO,Colorado,Phillips,8095,8095967700,1431
2021,CO,Colorado,Weld,8123,8123002008,4621
2021,CO,Colorado,Montezuma,8083,8083941100,1588
2021,CO,Colorado,Lincoln,8073,8073961800,2104
2021,CO,Colorado,Teller,8119,8119010103,7468
2021,CO,Colorado,Park,8093,8093000400,2099
2021,CO,Colorado,Weld,8123,8123000703,6796
2021,CO,Colorado,Weld,8123,8123001405,3781
2021,CO,Colorado,Weld,8123,8123002014,1455
2021,CO,Colorado,Morgan,8087,8087000600,6634
2021,CO,Colorado,Montrose,8085,8085966502,3932
2021,CT,Connecticut,Fairfield,9001,9001022100,7213
2021,CO,Colorado,Morgan,8087,8087000500,2425
2021,CT,Connecticut,Fairfield,9001,9001020300,7263
2021,CO,Colorado,Montrose,8085,8085966100,2749
2021,CO,Colorado,Weld,8123,8123002009,1332
2021,CT,Connecticut,Fairfield,9001,9001022000,2959
2021,CT,Connecticut,Fairfield,9001,9001010900,4870
2021,CO,Colorado,Pueblo,8101,8101002903,5901
2021,CO,Colorado,Pueblo,8101,8101000400,2602
2021,CT,Connecticut,Fairfield,9001,9001060300,4088
2021,CT,Connecticut,Fairfield,9001,9001050200,4008
2021,CO,Colorado,Sedgwick,8115,8115968300,2379
2021,CO,Colorado,Montrose,8085,8085966601,4392
2021,CO,Colorado,Morgan,8087,8087000700,5979
2021,CT,Connecticut,Fairfield,9001,9001030400,3958
2021,CO,Colorado,Montrose,8085,8085966201,2906
2021,CO,Colorado,Mesa,8077,8077001501,12810
2021,CO,Colorado,Pueblo,8101,8101000600,2153
2021,CT,Connecticut,Fairfield,9001,9001010400,5290
2021,CO,Colorado,Larimer,8069,8069001608,5116
2021,CO,Colorado,Weld,8123,8123001600,4346
2021,CO,Colorado,Saguache,8109,8109977600,3143
2021,CO,Colorado,Pitkin,8097,8097000401,4471
2021,CO,Colorado,Pueblo,8101,8101002912,1689
2021,CO,Colorado,Kit Carson,8063,8063962300,1188
2021,CT,Connecticut,Fairfield,9001,9001045300,2461
2021,CO,Colorado,Larimer,8069,8069000201,2461
2021,CO,Colorado,Larimer,8069,8069001308,4501
2021,CT,Connecticut,Fairfield,9001,9001060600,2336
2021,CT,Connecticut,Hartford,9003,9003500300,2343
2021,CT,Connecticut,Hartford,9003,9003494300,4140
2021,CT,Connecticut,Fairfield,9001,9001073600,2304
2021,CT,Connecticut,Fairfield,9001,9001071200,5205
2021,CT,Connecticut,Hartford,9003,9003502800,3283
2021,CT,Connecticut,Litchfield,9005,9005263200,1420
2021,CT,Connecticut,Litchfield,9005,9005265100,1461
2021,CT,Connecticut,Fairfield,9001,9001061400,2736
2021,CT,Connecticut,Hartford,9003,9003524400,3057
2021,CT,Connecticut,Fairfield,9001,9001210400,8419
2021,CT,Connecticut,Fairfield,9001,9001072300,5396
2021,CT,Connecticut,Litchfield,9005,9005303100,2388
2021,CT,Connecticut,Hartford,9003,9003524300,7291
2021,CT,Connecticut,Middlesex,9007,9007620100,4629
2021,CT,Connecticut,Fairfield,9001,9001071300,3030
2021,CT,Connecticut,Fairfield,9001,9001072100,6094
2021,CT,Connecticut,Hartford,9003,9003504900,4548
2021,CT,Connecticut,Fairfield,9001,9001072500,5726
2021,CT,Connecticut,Fairfield,9001,9001080500,3189
2021,CT,Connecticut,Hartford,9003,9003416200,3102
2021,CT,Connecticut,Fairfield,9001,9001073500,3456
2021,CT,Connecticut,Fairfield,9001,9001090300,4561
2021,CT,Connecticut,Hartford,9003,9003502100,1852
2021,CT,Connecticut,Hartford,9003,9003494100,6048
2021,CT,Connecticut,Fairfield,9001,9001080900,4726
2021,CT,Connecticut,Fairfield,9001,9001072800,5469
2021,CT,Connecticut,Fairfield,9001,9001080200,4298
2021,CT,Connecticut,Fairfield,9001,9001061000,3816
2021,CT,Connecticut,Litchfield,9005,9005349100,5045
2021,CT,Connecticut,Fairfield,9001,9001100300,6926
2021,CT,Connecticut,Fairfield,9001,9001072200,3828
2021,CT,Connecticut,Hartford,9003,9003511100,3592
2021,CT,Connecticut,Fairfield,9001,9001074400,4168
2021,CT,Connecticut,Fairfield,9001,9001105100,4076
2021,CT,Connecticut,Hartford,9003,9003504500,3701
2021,CT,Connecticut,Fairfield,9001,9001072000,3565
2021,CT,Connecticut,Hartford,9003,9003515000,2923
2021,CT,Connecticut,Fairfield,9001,9001073100,5853
2021,CT,Connecticut,Hartford,9003,9003417200,1822
2021,CT,Connecticut,Litchfield,9005,9005261100,3741
2021,CT,Connecticut,Hartford,9003,9003480700,2210
2021,CT,Connecticut,Fairfield,9001,9001072400,2836
2021,CT,Connecticut,New Haven,9009,9009125400,3394
2021,CT,Connecticut,Litchfield,9005,9005320100,6345
2021,CT,Connecticut,Fairfield,9001,9001070300,1297
2021,CT,Connecticut,Hartford,9003,9003500700,1095
2021,CT,Connecticut,Fairfield,9001,9001110400,4911
2021,CT,Connecticut,Hartford,9003,9003515101,2555
2021,CT,Connecticut,Hartford,9003,9003476300,5114
2021,CT,Connecticut,Hartford,9003,9003466202,4732
2021,CT,Connecticut,Fairfield,9001,9001081000,4376
2021,CT,Connecticut,Fairfield,9001,9001072900,4594
2021,CT,Connecticut,Fairfield,9001,9001070900,2584
2021,CT,Connecticut,Fairfield,9001,9001080400,5956
2021,CT,Connecticut,Hartford,9003,9003487400,2317
2021,CT,Connecticut,Fairfield,9001,9001110301,6174
2021,CT,Connecticut,Fairfield,9001,9001245600,5987
2021,CT,Connecticut,Hartford,9003,9003514102,7398
2021,CT,Connecticut,Fairfield,9001,9001200301,4852
2021,CT,Connecticut,Hartford,9003,9003511300,3509
2021,CT,Connecticut,Middlesex,9007,9007670100,4848
2021,CT,Connecticut,Fairfield,9001,9001100100,5574
2021,CT,Connecticut,Hartford,9003,9003487201,4567
2021,CT,Connecticut,Middlesex,9007,9007541401,3339
2021,CT,Connecticut,Hartford,9003,9003405600,7222
2021,CT,Connecticut,Middlesex,9007,9007541200,5190
2021,CT,Connecticut,Fairfield,9001,9001200302,5218
2021,CT,Connecticut,Fairfield,9001,9001073300,3351
2021,CT,Connecticut,Fairfield,9001,9001090400,6552
2021,CT,Connecticut,Fairfield,9001,9001080800,4800
2021,CT,Connecticut,Fairfield,9001,9001220200,4893
2021,CT,Connecticut,Fairfield,9001,9001073700,4824
2021,CT,Connecticut,Hartford,9003,9003330100,2114
2021,CT,Connecticut,Fairfield,9001,9001200100,3606
2021,CT,Connecticut,Fairfield,9001,9001073800,2274
2021,CT,Connecticut,Hartford,9003,9003496600,2741
2021,CT,Connecticut,Hartford,9003,9003524600,3311
2021,CT,Connecticut,Hartford,9003,9003406001,4054
2021,CT,Connecticut,Fairfield,9001,9001070400,1693
2021,CT,Connecticut,Litchfield,9005,9005267100,3578
2021,CT,Connecticut,Hartford,9003,9003430201,3388
2021,CT,Connecticut,Litchfield,9005,9005310200,2929
2021,CT,Connecticut,Hartford,9003,9003497000,4342
2021,CT,Connecticut,Middlesex,9007,9007670200,5394
2021,CT,Connecticut,Hartford,9003,9003415700,3266
2021,CT,Connecticut,Hartford,9003,9003415500,2930
2021,CT,Connecticut,Middlesex,9007,9007541500,3227
2021,CT,Connecticut,Fairfield,9001,9001081100,4699
2021,CT,Connecticut,Hartford,9003,9003400100,7195
2021,CT,Connecticut,Hartford,9003,9003405900,4636
2021,CT,Connecticut,Fairfield,9001,9001210600,6173
2021,CT,Connecticut,Fairfield,9001,9001060700,7675
2021,CT,Connecticut,Litchfield,9005,9005360200,7765
2021,CT,Connecticut,Hartford,9003,9003503300,2390
2021,CT,Connecticut,Fairfield,9001,9001210900,5713
2021,CT,Connecticut,Hartford,9003,9003520100,5830
2021,CT,Connecticut,Hartford,9003,9003416800,3019
2021,CT,Connecticut,Litchfield,9005,9005360100,5357
2021,CT,Connecticut,Hartford,9003,9003514200,3076
2021,CT,Connecticut,Middlesex,9007,9007610300,4212
2021,CT,Connecticut,Hartford,9003,9003415600,4215
2021,CT,Connecticut,Hartford,9003,9003510400,5659
2021,CT,Connecticut,Fairfield,9001,9001090500,4718
2021,CT,Connecticut,Litchfield,9005,9005310500,1806
2021,CT,Connecticut,Middlesex,9007,9007570100,4675
2021,CT,Connecticut,Hartford,9003,9003405402,3982
2021,CT,Connecticut,Hartford,9003,9003520202,4280
2021,CT,Connecticut,Hartford,9003,9003406002,4810
2021,CT,Connecticut,Hartford,9003,9003501800,2863
2021,CT,Connecticut,Fairfield,9001,9001073900,3395
2021,CT,Connecticut,Hartford,9003,9003473602,2260
2021,CT,Connecticut,Middlesex,9007,9007560100,5816
2021,CT,Connecticut,Hartford,9003,9003496700,3979
2021,CT,Connecticut,Hartford,9003,9003466400,2417
2021,CT,Connecticut,Fairfield,9001,9001210701,5470
2021,CT,Connecticut,Fairfield,9001,9001230400,5651
2021,CT,Connecticut,Hartford,9003,9003430203,4212
2021,CT,Connecticut,Fairfield,9001,9001071600,2448
2021,CT,Connecticut,Hartford,9003,9003501700,1318
2021,CT,Connecticut,Middlesex,9007,9007541600,1540
2021,CT,Connecticut,Fairfield,9001,9001061600,4964
2021,CT,Connecticut,Middlesex,9007,9007570300,5942
2021,CT,Connecticut,Hartford,9003,9003466102,4978
2021,CT,Connecticut,Fairfield,9001,9001073200,2460
2021,CT,Connecticut,Fairfield,9001,9001070600,2445
2021,CT,Connecticut,Hartford,9003,9003473700,5865
2021,CT,Connecticut,Hartford,9003,9003480900,2246
2021,CT,Connecticut,Litchfield,9005,9005300100,2716
2021,CT,Connecticut,Litchfield,9005,9005360400,5996
2021,CT,Connecticut,Hartford,9003,9003515200,3416
2021,CT,Connecticut,Hartford,9003,9003416100,4809
2021,CT,Connecticut,Hartford,9003,9003497500,3841
2021,CT,Connecticut,Hartford,9003,9003487300,1595
2021,CT,Connecticut,Litchfield,9005,9005260200,3315
2021,CT,Connecticut,Hartford,9003,9003503700,2651
2021,CT,Connecticut,Hartford,9003,9003501200,2369
2021,CT,Connecticut,Hartford,9003,9003460204,5941
2021,CT,Connecticut,Fairfield,9001,9001071900,4831
2021,CT,Connecticut,Hartford,9003,9003520302,3877
2021,CT,Connecticut,Fairfield,9001,9001110100,2321
2021,CT,Connecticut,Hartford,9003,9003510200,2502
2021,CT,Connecticut,New Haven,9009,9009120100,6721
2021,CT,Connecticut,Hartford,9003,9003514101,3659
2021,CT,Connecticut,Litchfield,9005,9005425500,3318
2021,CT,Connecticut,Hartford,9003,9003490100,5316
2021,CT,Connecticut,Hartford,9003,9003430302,2755
2021,CT,Connecticut,Hartford,9003,9003477200,2955
2021,CT,Connecticut,Hartford,9003,9003468102,3814
2021,CT,Connecticut,New Haven,9009,9009130200,8516
2021,CT,Connecticut,New Haven,9009,9009125300,5540
2021,CT,Connecticut,Hartford,9003,9003480400,3730
2021,CT,Connecticut,Hartford,9003,9003473800,1858
2021,CT,Connecticut,Hartford,9003,9003473100,6246
2021,CT,Connecticut,Hartford,9003,9003480300,2244
2021,CT,Connecticut,Hartford,9003,9003503500,1622
2021,CT,Connecticut,Hartford,9003,9003420500,5442
2021,CT,Connecticut,Litchfield,9005,9005310700,4279
2021,CT,Connecticut,Litchfield,9005,9005310801,2414
2021,CT,Connecticut,Hartford,9003,9003473400,1854
2021,CT,Connecticut,Hartford,9003,9003481200,3769
2021,CT,Connecticut,Hartford,9003,9003520400,7718
2021,CT,Connecticut,Litchfield,9005,9005253200,7429
2021,CT,Connecticut,Hartford,9003,9003470100,5148
2021,CT,Connecticut,Hartford,9003,9003476100,4570
2021,CT,Connecticut,Middlesex,9007,9007640100,6525
2021,CT,Connecticut,Litchfield,9005,9005310602,4605
2021,CT,Connecticut,Litchfield,9005,9005290100,3799
2021,CT,Connecticut,Litchfield,9005,9005250100,1727
2021,CT,Connecticut,Middlesex,9007,9007541300,6207
2021,CT,Connecticut,Middlesex,9007,9007590100,8346
2021,CT,Connecticut,Hartford,9003,9003500200,2335
2021,CT,Connecticut,Hartford,9003,9003502900,2938
2021,CT,Connecticut,Middlesex,9007,9007542000,4439
2021,CT,Connecticut,Litchfield,9005,9005298300,2767
2021,CT,Connecticut,Fairfield,9001,9001061300,2954
2021,CT,Connecticut,Fairfield,9001,9001230100,7061
2021,CT,Connecticut,Hartford,9003,9003492200,4163
2021,CT,Connecticut,Hartford,9003,9003417300,2150
2021,CT,Connecticut,Litchfield,9005,9005298400,2875
2021,CT,Connecticut,Hartford,9003,9003502500,1828
2021,CT,Connecticut,Hartford,9003,9003471100,3635
2021,CT,Connecticut,Hartford,9003,9003487500,6790
2021,CT,Connecticut,Fairfield,9001,9001070100,5021
2021,CT,Connecticut,Hartford,9003,9003480600,4955
2021,CT,Connecticut,Hartford,9003,9003462101,5833
2021,CT,Connecticut,Hartford,9003,9003462201,5256
2021,CT,Connecticut,Hartford,9003,9003466201,2318
2021,CT,Connecticut,Hartford,9003,9003473501,4400
2021,CT,Connecticut,Hartford,9003,9003501400,2641
2021,CT,Connecticut,Hartford,9003,9003460100,3325
2021,CT,Connecticut,Litchfield,9005,9005253500,6114
2021,CT,Connecticut,Hartford,9003,9003503100,4478
2021,CT,Connecticut,Hartford,9003,9003511200,3363
2021,CT,Connecticut,Hartford,9003,9003420700,3555
